A,B,A Large,B Large,VolumeSmall,Volume large
0.07819555555555556 0.07462777777777779 0.07698577049180326 0.10348098360655737 6.0 152.5
0.09085582830992828 0.06452925575200251 0.07552448445433087 0.10465015094492874 6.0 155.0
0.10128363519563995 0.05642593812227432 0.07436472740621254 0.10555417850031149 6.0 157.5
0.10978461718830863 0.05003423612468453 0.07345798056631524 0.10623739843597298 6.0 160.0
0.11665729088973241 0.045075629027922136 0.07275950008606036 0.106740853399984 6.0 162.5
0.12218177585448863 0.041288129349764634 0.07222926081587391 0.10710129498002567 6.0 165.0
0.12661019468990636 0.038436057168922844 0.07183263579451747 0.10735045355796648 6.0 167.5
0.13016074671367842 0.03631612446936214 0.07154062681855164 0.1075147632914793 6.0 150.0
0.1330159342749596 0.034759351967219146 0.07130197145363727 0.10762876327056042 6.0 152.5
0.1353239736089618 0.033629667517052195 0.07113455444301706 0.10768948850879657 6.0 155.0
0.13720316144966038 0.03281992959773411 0.07102146385736552 0.1077117206438806 6.0 157.5
0.13874620293809764 0.032247547967462736 0.07094972381714498 0.10770655544222547 6.0 160.0
0.1400249996624768 0.031849793070568615 0.0709094613520269 0.1076822059009241 6.0 162.5
0.14109498408020013 0.03157954987942404 0.07089319848597182 0.10764468385661072 6.0 165.0
0.14199878804750016 0.03140172931868 0.0708952792762624 0.10759834988915917 6.0 167.5
0.14276921489252334 0.03129036862480214 0.07091142115037372 0.10754634175837625 6.0 150.0
0.14343157814098217 0.03122635824482806 0.0709419057972708 0.10748362918423589 6.0 152.5
0.14400553587244824 0.03119563580284193 0.07098167351559619 0.10741907390033367 6.0 155.0
0.14450640334652567 0.031188000486995642 0.07102853193894612 0.10735392946182194 6.0 157.5
0.1449462255864491 0.031196045074005845 0.0710807936254087 0.10728905679794232 6.0 160.0
0.14533455960446282 0.031214418332311672 0.07113715057071474 0.10722503611705397 6.0 162.5
0.1456790614619331 0.031239278386368485 0.0711965814200405 0.10716224780635301 6.0 165.0
0.1459859267588748 0.03126788884688571 0.07125828274007003 0.10710093074482949 6.0 167.5
0.14626022156913832 0.03129832105180165 0.07132161795515873 0.10704122423570854 6.0 150.0
